"_key",templateName,thresholdDuration,thresholdIndex,thresholdMessage,thresholdMetric,thresholdSeverityCode,thresholdType,thresholdValue
60ca26acb24da9691313098b,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26acb24da9691313098c,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26acb24da9691313098d,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26acb24da9691313098e,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26acb24da9691313098f,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26acb24da96913130990,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26acb24da96913130991,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26adb24da96913130992,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26adb24da96913130993,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26adb24da96913130994,"Template FORTINET",10,"SLA_Matriz - vpn-017-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26adb24da96913130995,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26adb24da96913130996,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26adb24da96913130997,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26adb24da96913130998,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26adb24da96913130999,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26adb24da9691313099a,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26adb24da9691313099b,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26adb24da9691313099c,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26adb24da9691313099d,"Template FORTINET",10,"SLA_Matriz - vpn-017-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26adb24da9691313099e,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aeb24da9691313099f,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aeb24da969131309a0,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aeb24da969131309a1,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aeb24da969131309a2,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aeb24da969131309a3,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aeb24da969131309a4,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aeb24da969131309a5,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aeb24da969131309a6,"Template FORTINET",10,"SLA_Matriz - vpn-018-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aeb24da969131309a7,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aeb24da969131309a8,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aeb24da969131309a9,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aeb24da969131309aa,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aeb24da969131309ab,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aeb24da969131309ac,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aeb24da969131309ad,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aeb24da969131309ae,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aeb24da969131309af,"Template FORTINET",10,"SLA_Matriz - vpn-018-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aeb24da969131309b0,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26afb24da969131309b1,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26afb24da969131309b2,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26afb24da969131309b3,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26afb24da969131309b4,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26afb24da969131309b5,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26afb24da969131309b6,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26afb24da969131309b7,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26afb24da969131309b8,"Template FORTINET",10,"SLA_Matriz - vpn-019-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26afb24da969131309b9,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26afb24da969131309ba,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26afb24da969131309bb,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26afb24da969131309bc,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26afb24da969131309bd,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26afb24da969131309be,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26afb24da969131309bf,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26afb24da969131309c0,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26afb24da969131309c1,"Template FORTINET",10,"SLA_Matriz - vpn-019-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b0b24da969131309c2,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b0b24da969131309c3,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b0b24da969131309c4,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b0b24da969131309c5,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b0b24da969131309c6,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b0b24da969131309c7,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b0b24da969131309c8,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b0b24da969131309c9,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b0b24da969131309ca,"Template FORTINET",10,"SLA_Matriz - vpn-023-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b0b24da969131309cb,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b0b24da969131309cc,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b0b24da969131309cd,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b0b24da969131309ce,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b0b24da969131309cf,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b0b24da969131309d0,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b0b24da969131309d1,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b0b24da969131309d2,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b1b24da969131309d3,"Template FORTINET",10,"SLA_Matriz - vpn-023-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b1b24da969131309d4,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b1b24da969131309d5,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b1b24da969131309d6,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b1b24da969131309d7,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b1b24da969131309d8,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b1b24da969131309d9,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b1b24da969131309da,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b1b24da969131309db,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b1b24da969131309dc,"Template FORTINET",10,"SLA_Matriz - vpn-025-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b1b24da969131309dd,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b1b24da969131309de,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b1b24da969131309df,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b1b24da969131309e0,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b1b24da969131309e1,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b1b24da969131309e2,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b1b24da969131309e3,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309e4,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b2b24da969131309e5,"Template FORTINET",10,"SLA_Matriz - vpn-025-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b2b24da969131309e6,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309e7,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b2b24da969131309e8,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b2b24da969131309e9,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309ea,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b2b24da969131309eb,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b2b24da969131309ec,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309ed,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b2b24da969131309ee,"Template FORTINET",10,"SLA_Matriz - vpn-027-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b2b24da969131309ef,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309f0,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b2b24da969131309f1,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b2b24da969131309f2,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309f3,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b2b24da969131309f4,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b2b24da969131309f5,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b2b24da969131309f6,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b3b24da969131309f7,"Template FORTINET",10,"SLA_Matriz - vpn-027-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b3b24da969131309f8,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b3b24da969131309f9,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b3b24da969131309fa,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b3b24da969131309fb,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b3b24da969131309fc,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b3b24da969131309fd,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b3b24da969131309fe,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b3b24da969131309ff,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b3b24da96913130a00,"Template FORTINET",10,"SLA_Matriz - vpn-028-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b3b24da96913130a01,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b3b24da96913130a02,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b3b24da96913130a03,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b3b24da96913130a04,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b3b24da96913130a05,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b3b24da96913130a06,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b3b24da96913130a07,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b3b24da96913130a08,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b4b24da96913130a09,"Template FORTINET",10,"SLA_Matriz - vpn-028-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b4b24da96913130a0a,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b4b24da96913130a0b,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b4b24da96913130a0c,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b4b24da96913130a0d,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b4b24da96913130a0e,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b4b24da96913130a0f,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b4b24da96913130a10,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b4b24da96913130a11,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b4b24da96913130a12,"Template FORTINET",10,"SLA_Matriz - vpn-029-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b4b24da96913130a13,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b4b24da96913130a14,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b4b24da96913130a15,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b4b24da96913130a16,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b4b24da96913130a17,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b4b24da96913130a18,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b4b24da96913130a19,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b5b24da96913130a1a,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b5b24da96913130a1b,"Template FORTINET",10,"SLA_Matriz - vpn-029-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26b5b24da96913130a1c,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26b5b24da96913130a1d,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26b5b24da96913130a1e,"Template FORTINET",10,"SLA_Matriz - vpn-030-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
